original_stm,adv_statemant_1,adv_statemant_2,adv_statemant_3,most_important_word,most_effective_attack,sender_id,date,views,origin_pos,origin_neg,origin_nut,adv_pos_1,adv_neg_1,adv_nut_1,adv_pos_2,adv_neg_2,adv_nut_2,adv_pos_3,adv_neg_3,adv_nut_3
عاجل | مراسلة العربي: غارة إسرائيلية على بلدة عيتا الشعب جنوبي لبنان,عاجل مراسلة العرني غارة غارة بلدة عيتا الشعب جنوبي لبنان,عاجل مراسلة العرني عارة غارة بلدة عيتا الشعب جنوبي لبنان,عاجل مراسلة العرني عارة غارة بلدة عيتا الشعب جنوبي لبنان,"العربي,غارة,غارة","العرني,عارة,عارة",-1001008553432,2024-06-09 18:12:19+00:00,7136.0,0.008328007534146309,0.7304121255874634,0.26125985383987427,0.0069210766814649105,0.8315842151641846,0.16149477660655975,0.0043877544812858105,0.8799170255661011,0.1156952902674675,0.0043877544812858105,0.8799170255661011,0.1156952902674675
عاجل | نتنياهو: مكتبي سيظل مفتوحا أمام أي حزب يرغب بالمساعدة في تحقيق النصر,عاجل نتنياهو مكتبي سيظل مقتوحا مفتوحا يرغب بالمساعدة تحقيق النصر,عاجل نثنياهو مكتبي سيظل مقتوحا مفتوحا يرغب بالمساعدة تحقيق النصر,عاجل نثنياهو مكتبي سىظل مقتوحا مفتوحا يرغب بالمساعدة تحقيق النصر,"مفتوحا,نتنياهو,سيظل","مقتوحا,نثنياهو,سىظل",-1001008553432,2024-06-09 17:50:02+00:00,5302.0,0.11362789571285248,0.009344566613435745,0.8770275712013245,0.1422111839056015,0.012598509900271893,0.8451902866363525,0.48914650082588196,0.01445932686328888,0.49639424681663513,0.463145911693573,0.022103991359472275,0.5147501230239868
مشاهد جديدة لعملية استعادة المحتجزين من مخيم النصيرات ونقلهم بالمروحيات العسكرية,مشاهد جدىدة لعملية استعادة المحتجزين المحتجزين النصيرات ونقلهم بالمروحيات العسكرية,مشاهد جدىدة لعملية استعادة المحتجرين المحتجزين النصيرات ونقلهم بالمروحيات العسكرية,مشاهد جدىدة لعملية اسثعادة المحتجرين المحتجزين النصيرات ونقلهم بالمروحيات العسكرية,"جديدة,المحتجزين,استعادة","جدىدة,المحتجرين,اسثعادة",-1001008553432,2024-06-09 17:25:52+00:00,5737.0,0.041095469146966934,0.07661899924278259,0.8822855949401855,0.0097138537093997,0.3288918733596802,0.6613942980766296,0.010011446662247181,0.3639301061630249,0.6260584592819214,0.006923690438270569,0.6486576199531555,0.3444187045097351
عضو مجلس الحرب الإسرائيلي بيني غانتس يعلن إلقاء خطاب الليلة,عضو مجلس الحرب الإسرائيلي بيني غانتس يعلن إلقاء خطاب اللىلة,عضو مجلس الحرب الإسرائيلي بيني غانتس يعلن إلقاء خطاث اللىلة,عضو مجلس الحرب الإسرائيلي بيني غانتس يعلن إلفاء خطاث اللىلة,"الليلة,خطاب,إلقاء","اللىلة,خطاث,إلفاء",-1001008553432,2024-06-09 17:17:32+00:00,6651.0,0.0030982517637312412,0.033290453255176544,0.9636112451553345,0.0032958921510726213,0.03854988515377045,0.9581542611122131,0.006742673926055431,0.09751272201538086,0.8957446217536926,0.015528099611401558,0.32239222526550293,0.6620796918869019
تفاصيل عمليات المقاومة الفلسطينية ضد جيش الاحتلال في قطاع #غزة,تفاصيل عمليات المقاومة الفلسطينية ضد جىش الاحتلال الاحتلال غزة,تفاصيل عمليات المقاومة الفلسطينية ضد جىش الاحنلال الاحتلال غزة,تفاصيل عمليات المقاومة الفلسطينية ضد جىش الاحنلال الاحتلال غزة,"جيش,الاحتلال,الاحتلال","جىش,الاحنلال,الاحنلال",-1001008553432,2024-06-09 17:07:12+00:00,5669.0,0.020011741667985916,0.3557874262332916,0.6242008805274963,0.017413806170225143,0.4037189483642578,0.5788673162460327,0.01131398230791092,0.48937639594078064,0.4993095397949219,0.01131398230791092,0.48937639594078064,0.4993095397949219
مظاهرات في مدن أوروبية تنديدا بالحرب الإسرائيلية المستمرة على قطاع #غزة,مظاهرات مدن أوروبية تنديدا بالحرب الإسرائيلية المستمرة قطاع عزة,مظاهرات مدي أوروبية تنديدا بالحرب الإسرائيلية المستمرة قطاع عزة,مظاهرات مدي أوروبية تنديدا بالحرب الإسرائيلية المستمرة قطاغ عزة,"غزة,مدن,قطاع","عزة,مدي,قطاغ",-1001008553432,2024-06-09 16:33:35+00:00,5953.0,0.007302402053028345,0.9364790916442871,0.0562184639275074,0.007754860445857048,0.8948315978050232,0.0974135547876358,0.011952761560678482,0.8740971684455872,0.11395016312599182,0.0035162740387022495,0.963832676410675,0.032651111483573914
مسيرة إسرائيلية تستهدف أطراف بلدة كفردجال جنوبي #لبنان,مسيرة إسرائيلية تستهدف أطراف بلدة كفزدجال كفردجال لبنان,مسيرة إسرائيلية نستهدف أطراف بلدة كفزدجال كفردجال لبنان,مسيرة إسرائيلية نستهدف أطراف ثلدة كفزدجال كفردجال لبنان,"كفردجال,تستهدف,بلدة","كفزدجال,نستهدف,ثلدة",-1001008553432,2024-06-09 16:22:27+00:00,4678.0,0.036863189190626144,0.7307276725769043,0.23240914940834045,0.06727668642997742,0.5757681727409363,0.3569551706314087,0.08740035444498062,0.5462350249290466,0.36636456847190857,0.0561407171189785,0.5814123153686523,0.36244693398475647
وزارة الصحة في #غزة: ارتفاع حصيلة العدوان الإسرائيلي إلى 37084 شهيدا و84494 جريحا منذ 7 أكتوبر,وزارة الصحة غزة ارنفاع حصيلة العدوان العدوان شهيدا جريحا,وزارة الصحة غزة ارنفاع حصيلة العدوات العدوان شهيدا جريحا,وزارة الصحة غزة ارنفاع حصيلة العدوات العدوان شهيدا جريحا,"ارتفاع,العدوان,العدوان","ارنفاع,العدوات,العدوات",-1001008553432,2024-06-09 16:02:57+00:00,5220.0,0.006339759565889835,0.9220373034477234,0.071622833609581,0.009673281572759151,0.9549108147621155,0.0354158878326416,0.006188984028995037,0.9712499380111694,0.022561006247997284,0.006188984028995037,0.9712499380111694,0.022561006247997284
كيف تلقى الشارع الإسرائيلي خبر مقتل 3 أسرى إسرائيليين في مجزرة النصيرات؟,تلقى الشارع الإسرائيلي خبر مقتل أسرى إسرائيليين مجررة مجزرة,تلقى الشارع الإسرائيلي خثر مقتل أسرى إسرائيليين مجررة مجزرة,تلقى الشارع الإسزائيلي خثر مقتل أسرى إسرائيليين مجررة مجزرة,"مجزرة,خبر,الإسرائيلي","مجررة,خثر,الإسزائيلي",-1001008553432,2024-06-09 15:38:04+00:00,6151.0,0.002078581601381302,0.9819756150245667,0.015945885330438614,0.00222224579192698,0.9893736243247986,0.008404167369008064,0.0023209850769490004,0.993370532989502,0.00430846493691206,0.0023247594945132732,0.9946235418319702,0.0030517131090164185
مأساة النزوح تلاحق سكان #غزة وشبح الحرب يخيم على كل مناطق القطاع,مأساة النزوح تلاحق سكان غزة وشبح الحزب الحرب مناطق القطاع,مأساة النزوح تلاحق سكان غزة وشنح الحزب الحرب مناطق القطاع,مأساة النزوح تلاحق سكان عزة وشنح الحزب الحرب مناطق القطاع,"الحرب,وشبح,غزة","الحزب,وشنح,عزة",-1001008553432,2024-06-09 15:10:13+00:00,5185.0,0.004658378195017576,0.9718217849731445,0.0235198475420475,0.004090688191354275,0.9565335512161255,0.0393756628036499,0.005119973793625832,0.8373962044715881,0.15748390555381775,0.006762172095477581,0.67514568567276,0.3180921971797943
إيتمار بن غفير: أنا سعيد لعدم وجود صفقة مطروحة حاليا,إيتمار بن عفير سعيد لعدم وجود صفقة مطروحة مطروحة,إيتمار بن عفير سعيد لعدم وجود صفقة مطزوحة مطروحة,إيتمار بن عفير سعيد لغدم وجود صفقة مطزوحة مطروحة,"غفير,مطروحة,لعدم","عفير,مطزوحة,لغدم",-1001008553432,2024-06-09 14:48:27+00:00,7935.0,0.008882545866072178,0.09789848327636719,0.893218994140625,0.009464499540627003,0.1667976677417755,0.8237378001213074,0.004736375994980335,0.9013746380805969,0.09388893842697144,0.01093622762709856,0.6208754777908325,0.3681882917881012
**لحظة تنفيذ الطائرات الحربية الإسرائيلية غارات على بلدة حولا جنوب لبنان**,لحظة تنفيذ الطائرات الحربية الإسرائيلية غازات بلدة بلدة جنوب لبنان,لحظة تنفيذ الطائرات الحربية الإسرائيلية غازات نلدة بلدة جنوب لبنان,لحظة تنفيذ الطائرات الحربية الإسرائيلية غازات نلدة بلدة جنوب لبنان,"غارات,بلدة,بلدة","غازات,نلدة,نلدة",-1001008553432,2024-06-09 14:37:49+00:00,6279.0,0.004102390259504318,0.9205992221832275,0.07529844343662262,0.009094507433474064,0.8593381643295288,0.13156738877296448,0.025001706555485725,0.6153464317321777,0.3596518337726593,0.025001706555485725,0.6153464317321777,0.3596518337726593
كم تبلغ صادرات #كولومبيا لإسرائيل، وما نسبة واردات تل أبيب من فحم #بوغوتا؟,تبلغ صادرات كولومبيا لإسرائيل نسبة واردات تل أبيب فحم ثوغوتا,تبلغ صادرات كولومبيا لإسرائيل نسبة وارداب تل أبيب فحم ثوغوتا,تبلغ صادزات كولومبيا لإسرائيل نسبة وارداب تل أبيب فحم ثوغوتا,"بوغوتا,واردات,صادرات","ثوغوتا,وارداب,صادزات",-1001008553432,2024-06-09 14:34:46+00:00,5342.0,0.013024545274674892,0.11236242949962616,0.8746130466461182,0.015924984589219093,0.1370619237422943,0.8470130562782288,0.00650509400293231,0.2175154983997345,0.7759793996810913,0.006360057275742292,0.5036850571632385,0.4899548888206482
#غزة.. مأساة القطاع الطبي تهدد حياة آلاف الفلسطينيين في القطاع,غزة مأساة القطاع الطبي بهدد تهدد آلاف الفلسطينيين القطاع,غزة مأساة القطاغ الطبي بهدد تهدد آلاف الفلسطينيين القطاع,غزة مأساة القطاغ الطبي بهدد تهدد آلاف الفلسطينيين القطاع,"تهدد,القطاع,القطاع","بهدد,القطاغ,القطاغ",-1001008553432,2024-06-09 14:31:38+00:00,5115.0,0.003520065452903509,0.9325946569442749,0.06388522684574127,0.004759041126817465,0.9190201163291931,0.07622089236974716,0.0013864936772733927,0.985124945640564,0.013488534837961197,0.0013864936772733927,0.985124945640564,0.013488534837961197
الأزمة المالية الخانقة في #فلسطين تُلقي بظلالها الثقيلة على القطاع الصحي,الأزمة المالية الخاثقة فلسطين تلقي بظلالها بظلالها القطاع الصحي,الأزمة المالية الخاثقة فلسطين تلقي تظلالها بظلالها القطاع الصحي,الأزمة المالية الخاثقة فلسطين تلقي تظلالها بظلالها القطاع الصحي,"الخانقة,بظلالها,بظلالها","الخاثقة,تظلالها,تظلالها",-1001008553432,2024-06-09 14:29:45+00:00,5047.0,0.002650278154760599,0.9949477910995483,0.0024019619449973106,0.0024185823276638985,0.9922270774841309,0.00535444263368845,0.007681695278733969,0.9541999101638794,0.038118358701467514,0.007681695278733969,0.9541999101638794,0.038118358701467514
واردات إسرائيل من الألماس تهوي بواقع 56% على أساس شهري خلال أبريل الماضي,واردات إسرائيل الألماس بهوي تهوي أساس شهري خلال الماضي,واردات إسزائيل الألماس بهوي تهوي أساس شهري خلال الماضي,واردات إسزائيل الألماس بهوي تهوي أساس شهرى خلال الماضي,"تهوي,إسرائيل,شهري","بهوي,إسزائيل,شهرى",-1001008553432,2024-06-09 14:28:04+00:00,5216.0,0.02295292355120182,0.5902814865112305,0.3867655396461487,0.045452870428562164,0.5066381692886353,0.4479089379310608,0.1818416714668274,0.03961247578263283,0.7785459160804749,0.12290816009044647,0.023286335170269012,0.8538054823875427
شركات تقنية إسرائيلية تُسرّح عدة موظفين.. إليكم التفاصيل,شركات تقنية إسرائيلية تسرح عدة موظفين البفاصيل,شركات تقنية إسرائيلية بسرح عدة موظفين البفاصيل,شركات تقنية إسرائيلىة بسرح عدة موظفين البفاصيل,"التفاصيل,تسرح,إسرائيلية","البفاصيل,بسرح,إسرائيلىة",-1001008553432,2024-06-09 14:26:08+00:00,5351.0,0.09854279458522797,0.012482003308832645,0.888975203037262,0.1068396270275116,0.1311572939157486,0.7620030641555786,0.3637601435184479,0.03928478807210922,0.5969550609588623,0.014916300773620605,0.8391692042350769,0.14591455459594727
شرطة تورنتو تهاجم بعنف متظاهرين يحملون علم فلسطين وتعتقل اثنين منهم,شرطة تورنتو تهاجم بعنف متظاهرين يحملون قلسطين فلسطين منهم,شرطة تورنتو ثهاجم بعنف متظاهرين يحملون قلسطين فلسطين منهم,شرطة تورنتو ثهاجم بعنف متظاهرين يحملون وبعتقل فلسطين منهم,"فلسطين,تهاجم,وتعتقل","قلسطين,ثهاجم,وبعتقل",-1001008553432,2024-06-09 13:37:56+00:00,5737.0,0.007101495284587145,0.8538504242897034,0.13904809951782227,0.011174038983881474,0.7583140730857849,0.23051197826862335,0.017450030893087387,0.8441721796989441,0.13837787508964539,0.005395201034843922,0.9388996362686157,0.05570525303483009
عاجل | مراسلة العربي: صفارات الإنذار تدوي في أفيفيم ويرؤون بالجليل الأعلى,عاجل مراسلة العربي صفارات الإنذاز الإنذار أفيفيم ويرؤون بالجليل الأعلى,عاجل مراسلة العربي صفاران الإنذاز الإنذار أفيفيم ويرؤون بالجليل الأعلى,عاجل مراسلة العربي صفاران الإنذاز الإنذار أفيقيم ويرؤون بالجليل الأعلى,"الإنذار,صفارات,أفيفيم","الإنذاز,صفاران,أفيقيم",-1001008553432,2024-06-09 12:53:34+00:00,6211.0,0.012730955146253109,0.8632428646087646,0.12402614206075668,0.004234542138874531,0.9732381105422974,0.02252734825015068,0.0030389376915991306,0.9798390865325928,0.017122039571404457,0.003477421123534441,0.9777366518974304,0.018785882741212845
رئيس المعارضة الإسرائيلية: على غانتس وحزب معسكر الدولة الانسحاب من الحكومة,رئيس المعارضة الإسرائيلية غانتس وحزب معسكر الدولة الاتسحاب الانسحاب,رئيس المعارضة الإسرائيلية غايتس وحزب معسكر الدولة الاتسحاب الانسحاب,رئيس المعارضة الإسرائيلية غايتس وحزت معسكر الدولة الاتسحاب الانسحاب,"الانسحاب,غانتس,وحزب","الاتسحاب,غايتس,وحزت",-1001008553432,2024-06-09 12:20:36+00:00,5110.0,0.00615621218457818,0.47706347703933716,0.5167803168296814,0.003667183220386505,0.7131510972976685,0.28318169713020325,0.00850254949182272,0.20227086544036865,0.7892265915870667,0.009694690816104412,0.12846213579177856,0.8618432283401489
الجيش الإسرائيلي: إصابة 18 جنديا خلال اليومين الماضيين 13 منهم في قطاع #غزة,الجيش الإسرائيلي إصانة إصابة خلال اليومين الماضيين منهم قطاع غزة,الجيش الإسرائيلى إصانة إصابة خلال اليومين الماضيين منهم قطاع غزة,الجيش الإسرائيلى إصانة إصابة خلال اليومين الماضيين متهم قطاع غزة,"إصابة,الإسرائيلي,منهم","إصانة,الإسرائيلى,متهم",-1001008553432,2024-06-09 12:11:22+00:00,4692.0,0.029805969446897507,0.830685019493103,0.13950899243354797,0.0213087797164917,0.9035536050796509,0.07513758540153503,0.06206009164452553,0.6983566284179688,0.239583358168602,0.043132610619068146,0.7371447086334229,0.2197226732969284
عملية نزوح مستمرة للغزيين من مكان إلى آخر.. فأين يتمركزون بشكل أساسي؟,عملية نزوح مستمرة للغزيين مكان آخر فأين يتمزكزون يتمركزون أساسي,عملية نروح مستمرة للغزيين مكان آخر فأين يتمزكزون يتمركزون أساسي,عملية نروح مستمرة للغزيين مكان آخر فأين تشكل يتمركزون أساسي,"يتمركزون,نزوح,بشكل","يتمزكزون,نروح,تشكل",-1001008553432,2024-06-09 12:08:39+00:00,5175.0,0.06093904376029968,0.307434618473053,0.6316263675689697,0.020953619852662086,0.14173847436904907,0.8373079299926758,0.006203096359968185,0.918523907661438,0.07527296990156174,0.029902158305048943,0.6027723550796509,0.36732542514801025
الاحتلال الإسرائيلي يرتكب 8 مجازر جديدة ضد العائلات في قطاع #غزة,الاحتلال الإسرائيلي يرتكب مجارر مجازر ضد العائلات قطاع غزة,الاحتلال الإسزائيلي يرتكب مجارر مجازر ضد العائلات قطاع غزة,الاحتلال الإسزائيلي يرتكب مجارر مجازر ضد العائلات قطاغ غزة,"مجازر,الإسرائيلي,قطاع","مجارر,الإسزائيلي,قطاغ",-1001008553432,2024-06-09 11:51:36+00:00,5104.0,0.002852995879948139,0.9918866753578186,0.005260407458990812,0.002571110613644123,0.9930100440979004,0.00441884808242321,0.0029169246554374695,0.9921665191650391,0.00491661112755537,0.0016077476320788264,0.9957948923110962,0.002597336657345295
**مظاهرة أمام البيت الأبيض احتجاجا على الدعم الأميركي العسكري والسياسي لإسرائيل**,مظاهرة البيت الأبيض احنجاجا الدعم الدعم العسكري والسياسي لإسرائيل,مظاهرة البيت الأبيض احنجاجا الدغم الدعم العسكري والسياسي لإسرائيل,مظاهرة البيت الأبيض احنجاجا الدغم الدعم العسكري والسياسي لإسرائيل,"احتجاجا,الدعم,الدعم","احنجاجا,الدغم,الدغم",-1001008553432,2024-06-09 09:18:46+00:00,5293.0,0.05858740210533142,0.013729628175497055,0.9276829361915588,0.7050615549087524,0.002270628698170185,0.2926678955554962,0.4635774493217468,0.004649763461202383,0.531772792339325,0.4635774493217468,0.004649763461202383,0.531772792339325
عاجل | مراسلة العربي: صفارات الإنذار تدوي في سنير بإصبع الجليل,عاجل مراسلة العربي صفارات الإنذاز الإنذار سنير بإصبع الجليل,عاجل مراسلة العربي صفاران الإنذاز الإنذار سنير بإصبع الجليل,عاجل مراسلة العربي صفاران بدوي الإنذار سنير بإصبع الجليل,"الإنذار,صفارات,تدوي","الإنذاز,صفاران,بدوي",-1001008553432,2024-06-09 09:08:23+00:00,5433.0,0.023731455206871033,0.7583654522895813,0.2179030328989029,0.004722227342426777,0.9661648869514465,0.029112912714481354,0.004136804956942797,0.962181031703949,0.03368211165070534,0.009841743856668472,0.8608577847480774,0.12930041551589966
خروج جميع مستشفيات #رفح عن الخدمة يفاقم معاناة المرضى والجرحى,خروج مستشفيات رفح الخدمة يفافم يفاقم المرضى والجرحى,خروج مستشفيات زفح الخدمة يفافم يفاقم المرضى والجرحى,خروج مستشفيات زفح الخدمة يفافم يفاقم المزضى والجرحى,"يفاقم,رفح,المرضى","يفافم,زفح,المزضى",-1001008553432,2024-06-09 08:58:27+00:00,5726.0,0.0343785285949707,0.3386039137840271,0.6270175576210022,0.09851256757974625,0.04493572562932968,0.8565516471862793,0.11997305601835251,0.09939350187778473,0.7806334495544434,0.299273282289505,0.09757716208696365,0.6031495928764343
تصعيد مستمر جنوب #لبنان ومسيرة إسرائيلية تستهدف أطراف بلدة حولا,تصعيد مستمر جنوب لبنان ومسيرة إسرائيلية ثستهدف أطراف بلدة بلدة,تصعيد مستمر جنوب لبنان ومسيرة إسرائيلية ثستهدف أطراف نلدة بلدة,تصعيد مستمر جنوب لبنان ومسيرة إسرائيلية ثستهدف أطراف نلدة بلدة,"تستهدف,بلدة,بلدة","ثستهدف,نلدة,نلدة",-1001008553432,2024-06-09 08:33:30+00:00,5185.0,0.020867709070444107,0.847678542137146,0.13145381212234497,0.00956644769757986,0.9289839267730713,0.061449624598026276,0.003679125802591443,0.970121443271637,0.026199523359537125,0.003679125802591443,0.970121443271637,0.026199523359537125
قصف إسرائيلي مدفعي يستهدف أطراف بلدة الناقورة جنوبي #لبنان,قصف إسرائيلي مدفعي يستهدق أطراف بلدة الناقورة الناقورة لبنان,قصف إسرائيلي مدفعي يستهدق أطراف بلدة الثاقورة الناقورة لبنان,قصف إسرائيلي مدقعي يستهدق أطراف بلدة الثاقورة الناقورة لبنان,"يستهدف,الناقورة,مدفعي","يستهدق,الثاقورة,مدقعي",-1001008553432,2024-06-09 08:21:45+00:00,4933.0,0.015096320770680904,0.846137523651123,0.13876618444919586,0.007743555121123791,0.9663751721382141,0.025881214067339897,0.0029787274543195963,0.9802943468093872,0.016726892441511154,0.002214031061157584,0.9919226169586182,0.005863395985215902
الاحتلال الإسرائيلي يقتحم مدينة نابلس باتجاه مخيم بلاطة شمال الضفة الغربية,الاحتلال الإسزائيلي يقتحم يقتحم نابلس باتجاه مخيم بلاطة الضفة الغربية,الاحتلال الإسزائيلي يقبحم يقتحم نابلس باتجاه مخيم بلاطة الضفة الغربية,الاحتلال الإسزائيلي يقبحم يقتحم نابلس باتجاه مخيم بلاطة الضفة الغربية,"الإسرائيلي,يقتحم,يقتحم","الإسزائيلي,يقبحم,يقبحم",-1001008553432,2024-06-09 00:23:22+00:00,7371.0,0.019808942452073097,0.9035391211509705,0.07665190100669861,0.02839360572397709,0.857669472694397,0.1139369010925293,0.0070571876130998135,0.9560885429382324,0.03685426339507103,0.0070571876130998135,0.9560885429382324,0.03685426339507103
مشاهد من اقتحام قوات الاحتلال الإسرائيلي لبلدة عرابة جنوب مدينة #جنين,مشاهد اقتحام قوات الاحثلال الاحتلال لبلدة عرابة جنوب مدينة جنين,مشاهد اقبحام قوات الاحثلال الاحتلال لبلدة عرابة جنوب مدينة جنين,مشاهد اقبحام قوات الاحثلال الاحتلال لبلدة عرابة جبوب مدينة جنين,"الاحتلال,اقتحام,جنوب","الاحثلال,اقبحام,جبوب",-1001008553432,2024-06-09 00:07:40+00:00,6926.0,0.05978618189692497,0.7622750997543335,0.17793871462345123,0.04252873733639717,0.7992354035377502,0.1582358032464981,0.08513010293245316,0.6221937537193298,0.2926761507987976,0.0912613645195961,0.7184756398200989,0.19026298820972443
"""ابني لمّيته فتافيت"".. شهادة أم فلسطينية فقدت ابنها في مجزرة النصيرات
#غزة",ابني لميثه فتافيت شهادة فلسطينية فقدت ابنها مجزرة مجزرة غزة,ابني لميثه فتافيت شهادة فلسطينية فقدت ابنها مجززة مجزرة غزة,ابني لميثه فتافيت شهادة فلسطينية فقدت اننها مجززة مجزرة غزة,"لميته,مجزرة,ابنها","لميثه,مجززة,اننها",-1001008553432,2024-06-08 23:28:30+00:00,8419.0,0.001787632005289197,0.9941188097000122,0.004093620926141739,0.0022174904588609934,0.9883991479873657,0.009383381344377995,0.002437370363622904,0.9854767918586731,0.01208594348281622,0.0028576278127729893,0.9868519902229309,0.01029034610837698
هل شاركت القوات الأميركية في عملية استعادة المحتجزين في غزة؟,شاركت القوات الأميركية عملية استعادة المحنجزين المحتجزين,شاركت الفوات الأميركية عملية استعادة المحنجزين المحتجزين,شاركت الفوات الأميركية غملية استعادة المحنجزين المحتجزين,"المحتجزين,القوات,عملية","المحنجزين,الفوات,غملية",-1001008553432,2024-06-08 20:08:36+00:00,8596.0,0.11287888884544373,0.04049445316195488,0.8466266393661499,0.10847385227680206,0.008252245374023914,0.8832739591598511,0.03320200368762016,0.046593077480793,0.9202048778533936,0.019147401675581932,0.6873745918273926,0.29347795248031616
مظاهرات في تل أبيب لعائلات المحتجزين في غزة,مظاهرات تل أبيب لعائلات المحتجزيث المحتجزين,مظاهرات تل أبيب لعائلان المحتجزيث المحتجزين,مظاهرات تل أبيب لعائلان عزة المحتجزين,"المحتجزين,لعائلات,غزة","المحتجزيث,لعائلان,عزة",-1001008553432,2024-06-08 18:59:17+00:00,11639.0,0.028015337884426117,0.5805298089981079,0.3914548456668854,0.0386781208217144,0.39394688606262207,0.5673749446868896,0.0312761515378952,0.34716105461120605,0.6215627789497375,0.030236514285206795,0.5666792988777161,0.4030841886997223
الخارجية الفلسطينية ترحب بإدراج إسرائيل على قائمة العار الأممية,الخارجية الفلسطينية ترحب بإدراج إسرائيل قائمة الغار العار,الخارجية الفلسطينية نرحب بإدراج إسرائيل قائمة الغار العار,الخارجية الفلسطينية نرحب بإدراج إسرائىل قائمة الغار العار,"العار,ترحب,إسرائيل","الغار,نرحب,إسرائىل",-1001008553432,2024-06-08 18:58:07+00:00,7490.0,0.0014082782436162233,0.9876442551612854,0.010947476141154766,0.0018716357881203294,0.9760373830795288,0.022090934216976166,0.001267120474949479,0.9956936836242676,0.003039198461920023,0.005668160505592823,0.8797709345817566,0.11456090956926346
عمليات المقاومة الفلسطينية في أماكن مختلفة من قطاع [#غزة](https://x.com/hashtag/%D8%BA%D8%B2%D8%A9?src=hashtag_click),عمليات المقاومة الفلسطينية أماكت أماكن قطاع غزة,عمليات المفاومة الفلسطينية أماكت أماكن قطاع غزة,عمليات المفاومة الفلسطينية أماكت أماكن فطاع غزة,"أماكن,المقاومة,قطاع","أماكت,المفاومة,فطاع",-1001008553432,2024-06-08 18:56:43+00:00,7367.0,0.07415056228637695,0.021715227514505386,0.904134213924408,0.18155540525913239,0.05140690132975578,0.7670376896858215,0.032064832746982574,0.34224218130111694,0.6256929636001587,0.0018297770293429494,0.9786785244941711,0.01949167251586914
عاجل | سرايا القدس: قصفنا مناطق غلاف غزة من جديد برشقة صاروخية,عاجل سرايا القدس قصفتا قصفنا غلاف غزة جديد برشقة صاروخية,عاجل سراىا القدس قصفتا قصفنا غلاف غزة جديد برشقة صاروخية,عاجل سراىا القدس قصفتا قصفنا غلاق غزة جديد برشقة صاروخية,"قصفنا,سرايا,غلاف","قصفتا,سراىا,غلاق",-1001008553432,2024-06-08 18:20:14+00:00,6718.0,0.03543287515640259,0.772365391254425,0.19220173358917236,0.04068360477685928,0.8176217079162598,0.14169472455978394,0.017717154696583748,0.8944078087806702,0.0878751128911972,0.015444733202457428,0.9087512493133545,0.07580407708883286
عاجل | مراسل العربي: صافرات الإنذار تدوي من جديد في مناطق غلاف غزة,عاجل مراسل العربي صافرات الإنذاز تدوي تدوي مناطق غلاف غزة,عاجل مراسل العربي صافرات الإنذاز تدوى تدوي مناطق غلاف غزة,عاجل مراسل العربي صافرات الإنذاز تدوى تدوي مناطق غلاف غزة,"الإنذار,تدوي,تدوي","الإنذاز,تدوى,تدوى",-1001008553432,2024-06-08 18:19:25+00:00,6829.0,0.04569075629115105,0.6564154624938965,0.29789379239082336,0.0931176170706749,0.4755958318710327,0.4312865734100342,0.09273665398359299,0.4263843297958374,0.48087894916534424,0.09273665398359299,0.4263843297958374,0.48087894916534424
أكثر من 200 شهيد و400 جريح في عملية النصيرات.. كيف تتعامل الخدمات الطبية مع المجزرة؟,شهيد جريح عملية النصيرات تتعامل الخدمات الطبية المجررة,شهيد جريح عملية النصيرات تتعامل الخدماث الطبية المجررة,شهيد جريح غملية النصيرات تتعامل الخدماث الطبية المجررة,"المجزرة,الخدمات,عملية","المجررة,الخدماث,غملية",-1001008553432,2024-06-08 17:59:01+00:00,8520.0,0.005454563535749912,0.9388883709907532,0.05565716698765755,0.0011644077021628618,0.996712327003479,0.002123264828696847,0.004465687088668346,0.9450110793113708,0.050523217767477036,0.007224509958177805,0.9348301887512207,0.057945385575294495
اشتباكات مستمرة بين فصائل المقاومة الفلسطينية وقوات الاحتلال الإسرائيلي في [#رفح](https://x.com/hashtag/%D8%B1%D9%81%D8%AD?src=hashtag_click),اشتباكات مستمرة فصائل المقاومة الفلسطينية وقوات الاحثلال الاحتلال رفح,اشتباكات مستمرة قصائل المقاومة الفلسطينية وقوات الاحثلال الاحتلال رفح,اشتباكات مستمرة قصائل المقاومة الفلسطينية وقوات الاحثلال الاحتلال رقح,"الاحتلال,فصائل,رفح","الاحثلال,قصائل,رقح",-1001008553432,2024-06-08 17:31:01+00:00,7812.0,0.02074560523033142,0.561383843421936,0.41787058115005493,0.023489350453019142,0.563982367515564,0.4125283360481262,0.028796019032597542,0.581167459487915,0.3900364637374878,0.023500798270106316,0.705269455909729,0.27122974395751953
